회사명,거래소코드,회계년도,유동자산_연결,비유동자산_연결,유동부채_연결,비유동부채 _연결,자본금_연결,자본잉여금_연결,기타포괄손익누계액_연결,이익잉여금_연결,매출액_연결,매출원가_연결,매출총이익_연결,판관비_연결,영업손익_연결,금융수익_연결,기타이익_연결,기타손실_연결,법인세비용_연결,당기순이익_연결,총포괄손익_연결,OCF_연결,ICF_연결,FCF_연결,매출채권 및 기타유동채권_연결,현금및현금성자산_연결,유형자산_연결,자산_연결,부채_연결,자본_연결,감가상각비_연결,감가(주석)_연결,총자본증가율_연결,유형자산증가율_연결,비유동자산증가율_연결,유동자산증가율_연결,재고자산증가율_연결,매출액증가율_연결,매출액총이익률_연결,유동자산 대 비유동자산비율_연결,당좌자산구성비율_연결,비유동자산구성비율_연결,자기자본구성비율_연결,타인자본구성비율_연결,비유동비율_연결,비유동장기적합률_연결,유동비율_연결,당좌비율_연결,현금비율_연결,매출채권비율_연결,재고자산 대 순운전자본비율_연결,매출채권 대 매입채무비율_연결,매입채무 대 재고자산비율_연결,부채비율_연결,유동부채비율_연결,단기차입금 대 총차입금비율_연결,비유동부채비율_연결,비유동부채 대 순운전자본비율_연결,순운전자본비율_연결,차입금의존도_연결,차입금비율_연결,이자보상배율(이자비용)_연결,CASH FLOW 대 부채비율_연결,CASH FLOW 대 차입금비율_연결,CASH FLOW 대 매출액비율_연결,총자본회전률_연결,자기자본회전률_연결,매입채무회전률_연결,매입채무회전기간_연결,유동자산회전률_연결,당좌자산회전률_연결,재고자산회전률_연결,재고자산회전기간_연결,매출채권회전률_연결,매출채권회전기간_연결,비유동자산회전률_연결,유형자산회전율_연결,순운전자본회전률_연결,1회전기간_연결,종업원수_연결,재고자산_연결,매입채무 및 기타유동채무_연결,단기차입금_연결,장기차입금_연결,사채_연결,이자비용_연결
동화약품(주),000020,2019/12,235457.0,140572.0,55715.0,19439.0,27931.0,27069.0,1667.0,246728.0,307150.0,185418.0,121732.0,111814.0,9918.0,2509.0,7072.0,1523.0,7214.0,9394.0,7088.0,13285.0,-11178.0,-4938.0,80148.0,37779.0,92309.0,376029.0,75154.0,300875.0,11484.68,11485.0,1.47,-4.61,-1.5,3.32,-23.53,0.18,39.63,167.5,53.73,37.38,80.01,19.99,46.72,43.89,422.61,362.61,67.81,211.26,18.6,407.71,51.82,24.98,18.52,25.95,6.46,10.82,47.8,1.84,2.3,47.92,5.94,64.59,1.45,0.82,1.03,12.99,28.1,1.33,1.59,7.96,45.84,4.27,85.54,2.17,3.25,1.06,0.01,,33431.0,40179.0,0.0,0.0,0.0,207.0
동화약품(주),000020,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동화약품(주),000020,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동화약품(주),000020,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동화약품(주),000020,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두산밥캣(주),241560,2015/12,1642130.0,4722801.0,835801.0,2403671.0,55.0,2694564.0,-423989.0,463119.0,4040752.0,3182600.0,858152.0,472579.0,385573.0,65662.0,46264.0,36052.0,144414.0,148133.0,-61513.0,342021.0,-63184.0,-11998.0,399565.0,420445.0,428668.0,6364931.0,3239472.0,3125460.0,108298.66,108299.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,34.77,13.47,74.2,49.1,50.9,151.11,85.42,196.47,102.55,50.3,48.31,97.35,96.92,49.84,103.65,26.74,2.23,76.91,298.1,12.67,29.14,59.33,4.14,10.56,18.44,8.46,0.63,1.29,10.33,35.34,2.46,4.71,5.15,70.91,10.66,34.25,0.86,9.43,1.63,0.01,,784978.0,633274.0,26077.0,1813120.0,0.0,93233.0
두산밥캣(주),241560,2016/12,1528924.0,4797143.0,738359.0,2235870.0,52081.0,3366885.0,-506267.0,654744.0,3949929.0,3069922.0,880007.0,466001.0,414006.0,41037.0,34018.0,55392.0,105176.0,180331.0,124782.0,326934.0,-90069.0,-302774.0,411009.0,363650.0,447148.0,6326067.0,2974229.0,3351838.0,112440.05,112440.0,-0.61,4.31,1.57,-6.89,-10.72,-2.25,22.28,31.87,13.09,75.83,52.98,47.02,143.12,85.85,207.07,112.16,49.25,57.07,88.64,129.09,44.21,88.73,22.03,0.97,66.71,282.82,12.5,25.48,48.1,4.59,11.25,20.75,8.47,0.62,1.22,11.27,32.39,2.49,4.69,5.32,68.65,10.14,36.0,0.83,9.02,1.66,0.01,,700791.0,535129.0,0.0,1596428.0,0.0,90115.0
두산밥캣(주),241560,2014/12,1387261.0,4869079.0,932838.0,2271637.0,51.0,2863595.0,-227164.0,16442.0,2930345.0,2340586.0,589759.0,309512.0,280247.0,55758.0,8532.0,61889.0,60963.0,55970.0,-264433.0,249687.0,-70878.0,-199218.0,374575.0,169500.0,383691.0,6256340.0,3204475.0,3051865.0,,76478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800886.0,706989.0,0.0,1709927.0,0.0,68505.0
두산밥캣(주),241560,2017/12,1651203.0,4532634.0,853674.0,1902620.0,46173.0,2984924.0,-181914.0,769506.0,3389209.0,2580989.0,808220.0,413704.0,394516.0,128339.0,8653.0,20120.0,58590.0,273758.0,552356.0,376608.0,-114745.0,-178952.0,376281.0,416822.0,408401.0,6183837.0,2756294.0,3427543.0,105203.98,105204.0,-2.25,-8.67,-5.51,8.0,-25.23,-14.2,23.85,36.43,18.23,73.3,55.43,44.57,132.24,85.04,193.42,132.05,48.83,46.37,65.7,69.43,66.78,80.42,24.91,1.5,55.51,238.56,12.9,21.65,39.05,5.58,12.76,26.28,10.38,0.54,1.0,10.27,35.53,2.13,3.47,5.53,65.95,10.54,34.62,0.73,7.92,1.42,0.02,,523964.0,539250.0,0.0,1318406.0,0.0,70656.0
두산밥캣(주),241560,2018/12,1683673.0,4762651.0,963457.0,1743264.0,48185.0,3115031.0,-223248.0,999113.0,3970766.0,3089424.0,881342.0,422292.0,459050.0,37172.0,10701.0,19643.0,139175.0,264497.0,282749.0,616577.0,-67937.0,-421942.0,447703.0,547271.0,431014.0,6446324.0,2706721.0,3739603.0,96659.75,96660.0,4.24,5.54,5.07,1.97,18.05,17.16,22.2,35.35,16.52,73.88,58.01,41.99,127.36,86.86,174.75,110.56,56.8,43.47,85.88,57.5,75.59,72.38,25.76,1.9,46.62,242.05,11.17,17.05,29.39,8.81,18.35,45.18,12.51,0.63,1.11,9.71,37.57,2.38,3.62,6.95,52.51,15.52,23.52,0.85,9.46,1.54,0.03,,618519.0,754241.0,0.0,1078375.0,0.0,52118.0
두산밥캣(주),241560,2019/12,1519631.0,5184605.0,1139136.0,1586034.0,49896.0,3008981.0,-262836.0,1389586.0,4509550.0,3529417.0,980133.0,503118.0,477015.0,42096.0,2209.0,21368.0,132773.0,272116.0,218514.0,485693.0,-345920.0,-493124.0,421524.0,212443.0,529124.0,6704236.0,2725170.0,3979066.0,112454.8,112455.0,4.0,22.76,8.86,-9.74,30.79,13.57,21.73,29.31,10.6,77.33,59.35,40.65,130.3,93.16,133.4,62.39,18.65,34.74,212.61,53.75,64.63,68.49,28.63,4.75,39.86,416.83,5.68,12.38,20.87,10.1,20.22,66.38,12.22,0.69,1.17,9.11,40.08,2.82,5.08,6.32,57.77,16.4,22.25,0.91,9.39,1.7,0.03,,808952.0,858216.0,0.0,748983.0,0.0,47218.0
두산에너빌리티(주),034020,2019/12,9351608.0,15457641.0,13773222.0,4834034.0,1075255.0,1762628.0,649530.0,-974213.0,15659674.0,12983531.0,2676143.0,1599257.0,1076887.0,489339.0,48530.0,435520.0,210152.0,-104367.0,-17087.0,433680.0,-579672.0,-530528.0,4403232.0,1441281.0,5921532.0,24809249.0,18607256.0,6201993.0,550894.0,550894.0,-0.02,-7.69,2.83,-4.4,16.4,6.09,17.09,60.5,28.82,62.31,25.0,75.0,249.24,140.07,67.9,51.91,10.46,95.05,0.0,82.64,115.02,300.02,222.08,71.33,77.94,0.0,-17.82,42.36,169.43,2.13,3.82,6.77,4.54,0.63,2.52,5.58,65.44,1.64,2.08,7.65,47.7,7.45,49.0,1.03,2.54,0.71,0.03,,2201708.0,5236586.0,3767270.0,1697983.0,846835.0,506710.0
두산에너빌리티(주),034020,2018/12,9782244.0,15032667.0,11504611.0,7091871.0,650255.0,1678914.0,680535.0,-148909.0,14761064.0,12191489.0,2569575.0,1567878.0,1001697.0,530601.0,70012.0,597661.0,219872.0,-421725.0,-263137.0,989560.0,-792968.0,-110116.0,4439630.0,2075329.0,6414487.0,24814912.0,18596482.0,6218430.0,499052.0,499052.0,-0.59,-7.1,-4.45,5.98,8.84,1.64,17.41,65.07,31.8,60.58,25.06,74.94,241.74,112.94,85.03,68.59,18.04,111.66,0.0,68.51,162.98,299.05,185.01,50.17,114.05,0.0,-6.94,43.23,172.51,1.98,3.81,6.61,4.81,0.59,2.31,5.0,73.07,1.55,1.92,8.13,44.87,7.25,50.34,0.96,2.22,0.7,0.05,,1891576.0,5488712.0,2840072.0,3043437.0,2053033.0,505304.0
두산에너빌리티(주),034020,2016/12,9035152.0,15797416.0,11581817.0,6427920.0,596809.0,1652835.0,538782.0,704508.0,13892681.0,11477492.0,2415188.0,1624015.0,791173.0,1016003.0,108706.0,584176.0,131565.0,-215525.0,-244020.0,967567.0,804767.0,-2251619.0,4434956.0,1369501.0,6381539.0,24832568.0,18009737.0,6822831.0,532258.0,532258.0,-8.91,-11.45,-4.46,-15.75,-21.21,-14.27,17.38,57.19,29.42,63.62,27.48,72.52,231.54,119.22,78.01,63.07,11.82,120.06,0.0,84.73,141.69,263.96,169.75,56.36,94.21,0.0,-10.26,41.85,152.32,1.54,2.48,4.3,3.21,0.53,2.01,5.9,61.9,1.41,1.75,7.08,51.59,6.05,60.3,0.86,2.04,0.63,0.02,,1730607.0,4774811.0,2892687.0,2534991.0,1753691.0,513219.0
두산에너빌리티(주),034020,2015/12,10724406.0,16535735.0,12455496.0,7778537.0,596809.0,1563918.0,512012.0,1013088.0,16204318.0,13646661.0,2557658.0,2495591.0,62066.0,1236190.0,95823.0,915042.0,167893.0,-1750899.0,-1430937.0,-74372.0,-379715.0,1058645.0,4920032.0,1893008.0,7206578.0,27260141.0,20234033.0,7026108.0,585480.0,585480.0,-1.06,0.23,-1.22,-0.81,-5.81,-10.61,15.78,64.86,31.28,60.66,25.77,74.23,235.35,111.69,86.1,68.47,15.2,114.4,0.0,111.19,102.89,287.98,177.27,52.42,110.71,0.0,-6.35,46.11,178.91,0.1,1.31,2.11,1.63,0.59,2.2,6.55,55.76,1.5,1.91,7.16,51.0,6.44,56.7,0.97,2.25,0.72,0.02,,2196492.0,4922702.0,3943165.0,3282290.0,2547984.0,629790.0
두산에너빌리티(주),034020,2014/12,10812341.0,16739565.0,11132073.0,8742832.0,596809.0,1828285.0,220919.0,2115203.0,18127523.0,15045186.0,3082337.0,2194098.0,888239.0,922703.0,139848.0,281985.0,-100636.0,-85475.0,-425121.0,603809.0,-544739.0,326348.0,5046258.0,1297560.0,7190140.0,27551907.0,19874905.0,7677002.0,570531.0,570531.0,-0.63,-0.58,1.14,-3.24,5.72,-5.63,17.0,64.59,30.78,60.76,27.86,72.14,218.05,101.95,97.13,76.18,11.66,108.14,0.0,93.71,115.4,258.89,145.01,42.9,113.88,0.0,-1.16,42.27,151.7,1.39,1.9,3.24,2.08,0.66,2.33,7.29,50.1,1.65,2.08,7.99,45.68,6.84,53.34,1.09,2.51,0.83,0.02,,2331910.0,5137597.0,2967465.0,3597626.0,3009799.0,640218.0
두산에너빌리티(주),034020,2013/12,11174223.0,16551258.0,10572274.0,9241412.0,530791.0,1521655.0,324557.0,2362821.0,19208174.0,16021591.0,3186583.0,2228511.0,958072.0,1056743.0,144397.0,271372.0,51425.0,18663.0,864427.0,150438.0,-1048383.0,4014.0,5653236.0,942762.0,7231824.0,27725480.0,19813686.0,7911794.0,536407.0,536407.0,105.0,170.42,112.04,95.4,296.47,99.52,16.59,67.51,32.35,59.7,28.54,71.46,209.2,96.49,105.69,84.83,8.92,125.85,366.44,121.48,103.6,250.43,133.63,36.96,116.81,1535.25,2.17,41.05,143.85,1.35,1.31,2.28,1.35,0.93,3.09,12.18,29.97,2.27,2.72,13.91,26.24,9.76,37.41,1.58,3.88,1.17,0.03,,2205794.0,5152209.0,2401144.0,4287910.0,2887158.0,711406.0
두산에너빌리티(주),034020,2017/12,9229887.0,15732431.0,11746546.0,6649824.0,596837.0,1703500.0,728803.0,402498.0,14523554.0,12018510.0,2505044.0,1579305.0,925739.0,1133179.0,128727.0,400520.0,201936.0,-109688.0,51051.0,429325.0,-457137.0,703612.0,4290913.0,1970147.0,6904856.0,24962318.0,18396370.0,6565948.0,513111.0,513111.0,0.52,8.2,-0.41,2.16,0.43,4.54,17.25,58.67,30.01,63.02,26.3,73.7,239.61,119.04,78.58,63.78,16.77,112.76,0.0,69.32,162.67,280.18,178.9,56.18,101.28,0.0,-10.08,44.43,168.91,1.85,3.8,6.3,4.81,0.58,2.17,5.5,66.34,1.59,1.96,8.37,43.59,7.19,50.73,0.92,2.19,0.7,0.04,,1737967.0,4772076.0,3765147.0,2062074.0,2600067.0,500994.0
두산에너빌리티(주),034020,2012/12,5718607.0,7805806.0,5284400.0,3730435.0,529281.0,874943.0,-216959.0,3514296.0,9627184.0,8240845.0,1386339.0,791500.0,594839.0,347913.0,50678.0,103294.0,-27192.0,14732.0,-214076.0,367801.0,-379886.0,370765.0,2903343.0,1134431.0,2674298.0,13524414.0,9014834.0,4509579.0,207218.0,207218.0,-0.48,-0.57,-6.24,8.64,21.62,13.32,14.4,73.26,38.17,57.72,33.34,66.66,173.09,94.73,108.22,97.69,21.47,208.74,128.13,133.66,156.17,199.9,117.18,35.35,82.72,859.14,3.21,29.44,88.29,2.73,2.11,4.79,1.98,0.71,2.07,12.53,29.13,1.75,1.93,18.99,19.22,8.8,41.47,1.19,3.59,0.86,0.03,,556354.0,3319794.0,1017320.0,1357773.0,1216358.0,217792.0
두산에너빌리티(주),034020,2011/12,5263651.0,8325517.0,6076132.0,2716109.0,529217.0,883637.0,2321.0,3553290.0,8495506.0,7250465.0,1245042.0,742584.0,569632.0,169445.0,0.0,0.0,119276.0,261695.0,137950.0,13527.0,-1239502.0,511663.0,2862972.0,783253.0,2689591.0,13589169.0,8792241.0,4796928.0,179303.0,179303.0,-19.96,-23.63,-0.15,-39.07,-22.71,7.15,14.66,63.22,35.37,61.27,35.3,64.7,173.56,110.81,86.63,79.1,12.89,224.3,0.0,153.6,146.03,183.29,126.67,58.37,56.62,0.0,-5.98,26.29,74.47,2.99,3.79,9.32,3.92,0.56,1.7,8.62,42.35,1.22,1.32,16.19,22.54,5.21,70.08,1.02,2.74,0.59,0.02,,457467.0,3499950.0,1699680.0,528467.0,958586.0,190354.0
두산퓨얼셀(주),336260,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디씨엠(주),024090,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디씨엠(주),024090,2018/12,96127.0,91736.0,19827.0,5204.0,6000.0,15183.0,-18.0,147581.0,122083.0,103928.0,18155.0,9676.0,8479.0,2289.0,2950.0,4652.0,1742.0,7188.0,6654.0,13328.0,-7560.0,-3977.0,13256.0,12322.0,33189.0,187863.0,25031.0,162832.0,2856.0,2856.0,0.89,4.66,13.77,-8.94,-7.29,-8.64,14.87,104.79,39.89,48.83,86.68,13.32,56.34,54.59,484.83,377.99,62.15,61.09,27.76,143.21,42.66,15.37,12.18,97.29,3.2,6.82,40.61,1.96,2.26,63.64,46.96,318.73,9.63,0.65,0.75,13.36,27.32,1.21,1.55,5.54,65.83,8.7,41.97,1.42,3.76,1.01,0.01,,21184.0,15045.0,3588.0,100.0,0.0,133.0
디씨엠(주),024090,2017/12,105564.0,80636.0,19402.0,5651.0,6000.0,15183.0,173.0,145778.0,133622.0,109377.0,24245.0,7690.0,16555.0,1584.0,6758.0,5703.0,3666.0,14057.0,14047.0,10182.0,-6227.0,-7358.0,15583.0,10531.0,31711.0,186200.0,25053.0,161147.0,2785.0,2785.0,2.33,2.77,-1.63,5.58,13.22,3.95,18.14,130.91,44.42,43.31,86.55,13.45,50.04,48.34,544.08,426.31,54.28,66.24,26.52,163.87,40.42,15.55,12.04,0.0,3.51,6.56,46.27,1.61,1.86,136.61,52.08,434.92,9.76,0.73,0.85,14.15,25.79,1.3,1.64,6.21,58.77,9.31,39.22,1.64,4.27,1.09,0.01,,22850.0,13287.0,3000.0,0.0,0.0,121.0
디씨엠(주),024090,2016/12,99981.0,81971.0,20314.0,7180.0,6000.0,15183.0,214.0,136549.0,128541.0,101363.0,27177.0,7739.0,19439.0,1991.0,8695.0,2952.0,6072.0,20834.0,21497.0,15913.0,-8588.0,-6619.0,14155.0,14047.0,30855.0,181952.0,27494.0,154458.0,2829.0,2829.0,11.47,-1.47,5.19,17.21,21.43,21.09,21.14,121.97,43.86,45.05,84.89,15.11,53.07,50.71,492.18,392.82,69.15,67.3,25.33,140.84,47.78,17.8,13.15,0.0,4.65,9.01,43.78,1.65,1.94,86.28,61.81,566.49,13.22,0.74,0.88,14.18,25.74,1.39,1.73,6.99,52.25,10.55,34.59,1.61,4.14,1.14,0.02,,20182.0,13186.0,3000.0,0.0,0.0,225.0
디씨엠(주),024090,2015/12,85299.0,77929.0,19668.0,4980.0,6000.0,14979.0,-31.0,118541.0,106155.0,92935.0,13220.0,6969.0,6250.0,1917.0,4533.0,7045.0,996.0,4452.0,4993.0,18076.0,-13257.0,-3050.0,11395.0,13274.0,31315.0,163228.0,24649.0,138579.0,3125.0,3125.0,4.1,12.7,26.08,-10.2,-31.65,-5.42,12.45,109.46,42.08,47.74,84.9,15.1,56.23,54.28,433.68,349.18,67.49,64.86,25.32,127.0,51.07,17.79,14.19,0.0,3.59,7.59,40.21,2.45,2.89,30.48,58.66,361.49,13.62,0.66,0.77,13.76,26.53,1.18,1.52,5.19,70.38,9.77,37.35,1.52,3.59,0.99,0.01,,16620.0,13108.0,4000.0,0.0,0.0,205.0
디씨엠(주),024090,2011/12,117149.0,50976.0,27085.0,2342.0,6000.0,14979.0,155.0,115891.0,174808.0,140606.0,34202.0,9822.0,24400.0,3534.0,0.0,0.0,4482.0,16556.0,16133.0,11889.0,-12663.0,-4656.0,33529.0,7901.0,22894.0,168125.0,29427.0,138698.0,1688.0,1688.0,4.67,9.25,17.47,-0.07,-6.54,13.44,19.57,229.81,51.01,30.32,82.5,17.5,36.75,36.14,432.52,316.62,29.17,62.89,34.86,245.49,25.62,21.22,19.53,95.4,1.69,2.6,53.57,4.31,5.23,56.61,35.91,145.8,6.04,1.06,1.32,18.55,19.67,1.49,2.06,5.38,67.84,8.86,41.21,3.7,7.97,1.2,0.01,,31392.0,16345.0,6847.0,333.0,0.0,431.0
디씨엠(주),024090,2013/12,103027.0,58625.0,17308.0,5671.0,6000.0,14979.0,-780.0,118398.0,126711.0,117516.0,9195.0,8372.0,823.0,2587.0,3239.0,2627.0,743.0,2798.0,1860.0,27812.0,-8139.0,-18867.0,15299.0,14287.0,29697.0,161652.0,22979.0,138673.0,2662.0,2662.0,-17.46,-3.26,4.69,-26.33,-1.94,-19.91,7.26,175.74,43.83,36.27,85.78,14.22,42.28,40.61,595.26,409.34,82.55,46.51,37.54,178.63,26.04,16.57,12.48,98.57,4.09,6.62,53.03,2.9,3.38,2.39,56.09,275.2,10.17,0.71,0.9,12.69,28.76,1.04,1.42,3.9,93.61,7.76,47.03,2.21,4.2,0.82,0.01,,32179.0,12300.0,4483.0,67.0,0.0,345.0
디씨엠(주),024090,2014/12,94989.0,61807.0,15388.0,5841.0,6000.0,14979.0,-778.0,116759.0,112238.0,106662.0,5576.0,6531.0,-954.0,1963.0,3308.0,3128.0,360.0,185.0,116.0,10843.0,-10904.0,-2837.0,11661.0,11465.0,27787.0,156796.0,21228.0,135568.0,2769.0,2769.0,-3.0,-6.43,5.43,-7.8,-24.43,-11.42,4.97,153.69,45.07,39.42,86.46,13.54,45.59,43.71,617.31,459.28,74.51,45.0,30.55,157.67,28.54,15.66,11.35,0.0,4.31,7.34,50.77,3.23,3.74,-1.62,91.05,381.44,17.22,0.7,0.82,14.65,24.91,1.13,1.59,3.97,91.86,8.66,42.13,1.86,3.91,0.97,0.01,,24318.0,9698.0,5067.0,0.0,0.0,590.0
디씨엠(주),024090,2012/12,139845.0,55999.0,49818.0,3062.0,6000.0,14979.0,122.0,121272.0,158216.0,137116.0,21101.0,10473.0,10627.0,1922.0,4492.0,1759.0,3342.0,11284.0,10948.0,-2035.0,1068.0,6715.0,53985.0,13610.0,30698.0,195844.0,52880.0,142964.0,2001.0,2001.0,16.49,34.09,9.85,19.37,4.54,-9.49,13.34,249.73,54.65,28.59,73.0,27.0,39.17,38.35,280.71,214.84,27.32,53.9,36.45,152.62,35.31,36.99,34.85,99.03,2.14,3.4,45.97,10.49,14.37,17.31,9.32,23.98,3.11,0.87,1.12,16.12,22.64,1.23,1.64,4.93,74.06,8.45,43.17,2.96,5.9,0.95,0.01,,32816.0,28103.0,20214.0,200.0,0.0,614.0
디아이동일(주),001530,2017/12,287064.0,644056.0,292244.0,117716.0,11679.0,264.0,-7844.0,509091.0,847124.0,635286.0,211838.0,189883.0,21955.0,5487.0,2728.0,13437.0,3267.0,-4102.0,-8082.0,35503.0,-12924.0,-40376.0,110784.0,26163.0,554638.0,931120.0,409960.0,521160.0,20806.01,20806.0,-5.65,0.15,-0.38,-15.67,-5.43,3.0,25.01,44.57,15.33,69.17,55.97,44.03,123.58,100.81,98.23,48.85,8.95,68.29,0.0,242.94,28.11,78.66,56.08,81.6,22.59,0.0,-0.56,28.09,50.18,2.54,5.38,8.43,2.6,0.88,1.59,21.72,16.81,2.7,5.12,5.71,63.96,8.84,41.31,1.31,1.53,1.39,0.01,,144295.0,71260.0,213396.0,48113.0,0.0,8641.0
디아이동일(주),001530,2013/12,312590.0,681625.0,295709.0,129967.0,11069.0,-102.0,-2829.0,545173.0,773111.0,569049.0,204062.0,176028.0,28034.0,7447.0,4048.0,2735.0,6822.0,14778.0,17165.0,15731.0,-31024.0,35218.0,94976.0,12767.0,572182.0,994216.0,425677.0,568539.0,21183.3,21183.0,8.07,6.96,7.68,8.93,8.38,2.77,26.39,45.86,15.33,68.56,57.18,42.82,119.89,97.58,105.71,51.53,4.32,52.17,949.04,223.1,23.39,74.87,52.01,82.18,22.86,769.91,1.7,24.44,42.74,3.85,4.55,7.98,2.51,0.81,1.37,19.6,18.62,2.58,5.3,5.02,72.71,9.32,39.17,1.18,1.4,1.35,0.01,,160207.0,90861.0,199691.0,43299.0,0.0,7276.0
